LOCODE,Country,Code,Country Name,Rules
SITRJ,SI,TRJ,#REF!,#REF!
SITRE,SI,TRE,#REF!,#REF!
SITRN,SI,TRN,#REF!,#REF!
SITRV,SI,TRV,#REF!,#REF!
SILU6,SI,LU6,#REF!,#REF!
SITZI,SI,TZI,#REF!,#REF!
SITRZ,SI,TRZ,#REF!,#REF!
SIT3R,SI,T3R,#REF!,#REF!
SITUR,SI,TUR,#REF!,#REF!
SITR2,SI,TR2,#REF!,#REF!
SIURS,SI,URS,#REF!,#REF!
SIVAC,SI,VAC,#REF!,#REF!
SIVAS,SI,VAS,#REF!,#REF!
SIVEL,SI,VEL,#REF!,#REF!
SIVL3,SI,VL3,#REF!,#REF!
SIVND,SI,VND,#REF!,#REF!
SIVLP,SI,VLP,#REF!,#REF!
SIBRE,SI,BRE,#REF!,#REF!
SIVLL,SI,VLL,#REF!,#REF!
SIVLG,SI,VLG,#REF!,#REF!
SIVER,SI,VER,#REF!,#REF!
SIVID,SI,VID,#REF!,#REF!
SIVPT,SI,VPT,#REF!,#REF!
SIVIN,SI,VIN,#REF!,#REF!
SIVPV,SI,VPV,#REF!,#REF!
SIVIS,SI,VIS,#REF!,#REF!
SIVKO,SI,VKO,#REF!,#REF!
SIVIT,SI,VIT,#REF!,#REF!
SIVTO,SI,VTO,#REF!,#REF!
SIVDC,SI,VDC,#REF!,#REF!
SIVOJ,SI,VOJ,#REF!,#REF!
SIVDR,SI,VDR,#REF!,#REF!
SIVRA,SI,VRA,#REF!,#REF!
SIVB9,SI,VB9,#REF!,#REF!
SIVRH,SI,VRH,#REF!,#REF!
SIVUH,SI,VUH,#REF!,#REF!
SIVUZ,SI,VUZ,#REF!,#REF!
SIZAB,SI,ZAB,#REF!,#REF!
SIZBU,SI,ZBU,#REF!,#REF!
SIZ42,SI,Z42,#REF!,#REF!
SIZAG,SI,ZAG,#REF!,#REF!
SIZAL,SI,ZAL,#REF!,#REF!
SIZAV,SI,ZAV,#REF!,#REF!
SIZDO,SI,ZDO,#REF!,#REF!
SIZEL,SI,ZEL,#REF!,#REF!
SIZET,SI,ZET,#REF!,#REF!
SIZGB,SI,ZGB,#REF!,#REF!
SIZGK,SI,ZGK,#REF!,#REF!
SIZGO,SI,ZGO,#REF!,#REF!
SIZGL,SI,ZGL,#REF!,#REF!
SIZGP,SI,ZGP,#REF!,#REF!
SIZGV,SI,ZGV,#REF!,#REF!
SIZGJ,SI,ZGJ,#REF!,#REF!
SIZ95,SI,Z95,#REF!,#REF!
SIXZA,SI,XZA,#REF!,#REF!
SIZ35,SI,Z35,#REF!,#REF!
SIZID,SI,ZID,#REF!,#REF!
SILZC,SI,LZC,#REF!,#REF!
SIZIR,SI,ZIR,#REF!,#REF!
SIZRE,SI,ZRE,#REF!,#REF!
SIZUZ,SI,ZUZ,#REF!,#REF!
SJ,SJ,,#REF!,#REF!
SJBAR,SJ,BAR,#REF!,#REF!
SJHOP,SJ,HOP,#REF!,#REF!
SJJAM,SJ,JAM,#REF!,#REF!
SJLYR,SJ,LYR,#REF!,#REF!
SJNYA,SJ,NYA,#REF!,#REF!
SJSVE,SJ,SVE,#REF!,#REF!
SK,SK,,#REF!,#REF!
SKAL8,SK,AL8,#REF!,#REF!
SKBCC,SK,BCC,#REF!,#REF!
SKBAJ,SK,BAJ,#REF!,#REF!
SKBAK,SK,BAK,#REF!,#REF!
SKBNI,SK,BNI,#REF!,#REF!
SKBNB,SK,BNB,#REF!,#REF!
SKBBY,SK,BBY,#REF!,#REF!
SKSZN,SK,SZN,#REF!,#REF!
SKBDV,SK,BDV,#REF!,#REF!
SKBTZ,SK,BTZ,#REF!,#REF!
SKBEC,SK,BEC,#REF!,#REF!
SKBCK,SK,BCK,#REF!,#REF!
SKBLA,SK,BLA,#REF!,#REF!
SKBNC,SK,BNC,#REF!,#REF!
SKBLD,SK,BLD,#REF!,#REF!
SKBEL,SK,BEL,#REF!,#REF!
SKBLO,SK,BLO,#REF!,#REF!
SKBES,SK,BES,#REF!,#REF!
SKBEZ,SK,BEZ,#REF!,#REF!
SK6SK,SK,6SK,#REF!,#REF!
SKBTV,SK,BTV,#REF!,#REF!
SKBNT,SK,BNT,#REF!,#REF!
SKBOJ,SK,BOJ,#REF!,#REF!
SKNOL,SK,NOL,#REF!,#REF!
SKBSC,SK,BSC,#REF!,#REF!
SKBOS,SK,BOS,#REF!,#REF!
SKBVO,SK,BVO,#REF!,#REF!
SKBTS,SK,BTS,#REF!,#REF!
SKBAB,SK,BAB,#REF!,#REF!
SKBTY,SK,BTY,#REF!,#REF!
SKBZO,SK,BZO,#REF!,#REF!
SKBPB,SK,BPB,#REF!,#REF!
SKBRO,SK,BRO,#REF!,#REF!
SK8KS,SK,8KS,#REF!,#REF!
SKBDM,SK,BDM,#REF!,#REF!
SKSZF,SK,SZF,#REF!,#REF!
SKBYS,SK,BYS,#REF!,#REF!
SKYRK,SK,YRK,#REF!,#REF!
SKBCA,SK,BCA,#REF!,#REF!
SKCAB,SK,CAB,#REF!,#REF!
SKCTE,SK,CTE,#REF!,#REF!
SKCAD,SK,CAD,#REF!,#REF!
SKCAJ,SK,CAJ,#REF!,#REF!
SKCAN,SK,CAN,#REF!,#REF!
SKCAS,SK,CAS,#REF!,#REF!
SKCKC,SK,CKC,#REF!,#REF!
SKCEC,SK,CEC,#REF!,#REF!
SKCEL,SK,CEL,#REF!,#REF!
SKCEN,SK,CEN,#REF!,#REF!
SKCRV,SK,CRV,#REF!,#REF!
SKCER,SK,CER,#REF!,#REF!
SKCEK,SK,CEK,#REF!,#REF!
SKCVG,SK,CVG,#REF!,#REF!
SKCHO,SK,CHO,#REF!,#REF!
SKCYY,SK,CYY,#REF!,#REF!
SKCNT,SK,CNT,#REF!,#REF!
SKCIE,SK,CIE,#REF!,#REF!
SKCNB,SK,CNB,#REF!,#REF!
SKSFA,SK,SFA,#REF!,#REF!
SKCFR,SK,CFR,#REF!,#REF!
SKCOB,SK,COB,#REF!,#REF!
SKDTA,SK,DTA,#REF!,#REF!
SKBAA,SK,BAA,#REF!,#REF!
SKDZR,SK,DZR,#REF!,#REF!
SKTDN,SK,TDN,#REF!,#REF!
SKDBR,SK,DBR,#REF!,#REF!
SKDOJ,SK,DOJ,#REF!,#REF!
SKDOL,SK,DOL,#REF!,#REF!
SKDNS,SK,DNS,#REF!,#REF!
SKDOV,SK,DOV,#REF!,#REF!
SKDOK,SK,DOK,#REF!,#REF!
SKDLV,SK,DLV,#REF!,#REF!
SKDOS,SK,DOS,#REF!,#REF!
SKDOM,SK,DOM,#REF!,#REF!
SKDVE,SK,DVE,#REF!,#REF!
SKDRC,SK,DRC,#REF!,#REF!
SKDRI,SK,DRI,#REF!,#REF!
SKDRZ,SK,DRZ,#REF!,#REF!
SKSZH,SK,SZH,#REF!,#REF!
SKDNV,SK,DNV,#REF!,#REF!
SKDUB,SK,DUB,#REF!,#REF!
SKDUE,SK,DUE,#REF!,#REF!
SKSZI,SK,SZI,#REF!,#REF!
SKDJZ,SK,DJZ,#REF!,#REF!
SKDZJ,SK,DZJ,#REF!,#REF!
SKDJA,SK,DJA,#REF!,#REF!
SKDVO,SK,DVO,#REF!,#REF!
SKDZI,SK,DZI,#REF!,#REF!
SKFIA,SK,FIA,#REF!,#REF!
SKFNT,SK,FNT,#REF!,#REF!
SKFCE,SK,FCE,#REF!,#REF!
SKGLT,SK,GLT,#REF!,#REF!
SKGAN,SK,GAN,#REF!,#REF!
SKGBY,SK,GBY,#REF!,#REF!
SKGBL,SK,GBL,#REF!,#REF!
SKGLA,SK,GLA,#REF!,#REF!
SKGEM,SK,GEM,#REF!,#REF!
SKGIR,SK,GIR,#REF!,#REF!
SKHML,SK,HML,#REF!,#REF!
SKHLA,SK,HLA,#REF!,#REF!
SKHDL,SK,HDL,#REF!,#REF!
SK8TK,SK,8TK,#REF!,#REF!
SKHKS,SK,HKS,#REF!,#REF!
SKHNT,SK,HNT,#REF!,#REF!
SKHAR,SK,HAR,#REF!,#REF!
SKNEC,SK,NEC,#REF!,#REF!
SKHCV,SK,HCV,#REF!,#REF!
SKHNH,SK,HNH,#REF!,#REF!
SKHLO,SK,HLO,#REF!,#REF!
SKHZD,SK,HZD,#REF!,#REF!
SKSZK,SK,SZK,#REF!,#REF!
SKHRS,SK,HRS,#REF!,#REF!
SKHOL,SK,HOL,#REF!,#REF!
SKHOE,SK,HOE,#REF!,#REF!
SK8EB,SK,8EB,#REF!,#REF!
SKHOK,SK,HOK,#REF!,#REF!
SKHST,SK,HST,#REF!,#REF!
SKHSM,SK,HSM,#REF!,#REF!
SKSZL,SK,SZL,#REF!,#REF!
SKHOR,SK,HOR,#REF!,#REF!
SKHOS,SK,HOS,#REF!,#REF!
SKHRV,SK,HRV,#REF!,#REF!
SKHHA,SK,HHA,#REF!,#REF!
SKHRI,SK,HRI,#REF!,#REF!
SKHNA,SK,HNA,#REF!,#REF!
SKHRN,SK,HRN,#REF!,#REF!
SKHDU,SK,HDU,#REF!,#REF!
SKHUL,SK,HUL,#REF!,#REF!
SKHNE,SK,HNE,#REF!,#REF!
SKHBV,SK,HBV,#REF!,#REF!
SKHBO,SK,HBO,#REF!,#REF!
SKILV,SK,ILV,#REF!,#REF!
SKPEL,SK,PEL,#REF!,#REF!
SKSZC,SK,SZC,#REF!,#REF!
SKIVA,SK,IVA,#REF!,#REF!
SKIPN,SK,IPN,#REF!,#REF!
SKSZP,SK,SZP,#REF!,#REF!
SKJNT,SK,JNT,#REF!,#REF!
SKJLO,SK,JLO,#REF!,#REF!
SKSZO,SK,SZO,#REF!,#REF!
SKJAR,SK,JAR,#REF!,#REF!
SKJAS,SK,JAS,#REF!,#REF!
SKJBE,SK,JBE,#REF!,#REF!
SKJOS,SK,JOS,#REF!,#REF!
SKJAO,SK,JAO,#REF!,#REF!
SKJSV,SK,JSV,#REF!,#REF!
SKJAV,SK,JAV,#REF!,#REF!
SKJKA,SK,JKA,#REF!,#REF!
SKJJJ,SK,JJJ,#REF!,#REF!
SKJSK,SK,JSK,#REF!,#REF!
SKJRV,SK,JRV,#REF!,#REF!
SKKA2,SK,KA2,#REF!,#REF!
SKKNH,SK,KNH,#REF!,#REF!
SKKAL,SK,KAL,#REF!,#REF!
SKKNC,SK,KNC,#REF!,#REF!
SKKSY,SK,KSY,#REF!,#REF!
SKKHU,SK,KHU,#REF!,#REF!
SKKHC,SK,KHC,#REF!,#REF!
SKKZK,SK,KZK,#REF!,#REF!
SKKLO,SK,KLO,#REF!,#REF!
SKKOC,SK,KOC,#REF!,#REF!
SKKAO,SK,KAO,#REF!,#REF!
SKKNA,SK,KNA,#REF!,#REF!
SKKNP,SK,KNP,#REF!,#REF!
SKKOM,SK,KOM,#REF!,#REF!
SKKRM,SK,KRM,#REF!,#REF!
SKKTK,SK,KTK,#REF!,#REF!
SKKOS,SK,KOS,#REF!,#REF!
SKKSC,SK,KSC,#REF!,#REF!
SKKNT,SK,KNT,#REF!,#REF!
SKKSK,SK,KSK,#REF!,#REF!
SKKOV,SK,KOV,#REF!,#REF!
SKKRC,SK,KRC,#REF!,#REF!
SKKKV,SK,KKV,#REF!,#REF!
SKKRA,SK,KRA,#REF!,#REF!
SKKNN,SK,KNN,#REF!,#REF!
SKSZQ,SK,SZQ,#REF!,#REF!
SKFD3,SK,FD3,#REF!,#REF!
SKKKU,SK,KKU,#REF!,#REF!
SKSZR,SK,SZR,#REF!,#REF!
SKKRV,SK,KRV,#REF!,#REF!
SKKRY,SK,KRY,#REF!,#REF!
SKKDV,SK,KDV,#REF!,#REF!
SKSKO,SK,SKO,#REF!,#REF!
SKKPY,SK,KPY,#REF!,#REF!
SKKRU,SK,KRU,#REF!,#REF!
SKKUR,SK,KUR,#REF!,#REF!
SKKKO,SK,KKO,#REF!,#REF!
SKKKY,SK,KKY,#REF!,#REF!
SKKUT,SK,KUT,#REF!,#REF!
SKKVE,SK,KVE,#REF!,#REF!
SKKNM,SK,KNM,#REF!,#REF!
SKLAD,SK,LAD,#REF!,#REF!
SKLAV,SK,LAV,#REF!,#REF!
SKLAS,SK,LAS,#REF!,#REF!
SKLU8,SK,LU8,#REF!,#REF!
SKLNR,SK,LNR,#REF!,#REF!
SKLEH,SK,LEH,#REF!,#REF!
SKLPV,SK,LPV,#REF!,#REF!
SKLPB,SK,LPB,#REF!,#REF!
SKLEN,SK,LEN,#REF!,#REF!
SKLEO,SK,LEO,#REF!,#REF!
SKLVE,SK,LVE,#REF!,#REF!
SKVOA,SK,VOA,#REF!,#REF!
SKLIC,SK,LIC,#REF!,#REF!
SKLLA,SK,LLA,#REF!,#REF!
SKLIA,SK,LIA,#REF!,#REF!
SKLIP,SK,LIP,#REF!,#REF!
SKRUV,SK,RUV,#REF!,#REF!
SKSZS,SK,SZS,#REF!,#REF!
SKLPJ,SK,LPJ,#REF!,#REF!
SKLIM,SK,LIM,#REF!,#REF!
SKLSK,SK,LSK,#REF!,#REF!
SKLOV,SK,LOV,#REF!,#REF!
SKLZO,SK,LZO,#REF!,#REF!
SKLUB,SK,LUB,#REF!,#REF!
SKLBT,SK,LBT,#REF!,#REF!
SKLUE,SK,LUE,#REF!,#REF!
SKLCY,SK,LCY,#REF!,#REF!
SKLUK,SK,LUK,#REF!,#REF!
SKLMH,SK,LMH,#REF!,#REF!
SKLUZ,SK,LUZ,#REF!,#REF!
SKLYD,SK,LYD,#REF!,#REF!
SKLMS,SK,LMS,#REF!,#REF!
SKMAO,SK,MAO,#REF!,#REF!
SKMAD,SK,MAD,#REF!,#REF!
SKMDC,SK,MDC,#REF!,#REF!
SKMJH,SK,MJH,#REF!,#REF!
SKMHB,SK,MHB,#REF!,#REF!
SKMDM,SK,MDM,#REF!,#REF!
SKXCV,SK,XCV,#REF!,#REF!
SKMAC,SK,MAC,#REF!,#REF!
SKSZT,SK,SZT,#REF!,#REF!
SKMDV,SK,MDV,#REF!,#REF!
SKMAK,SK,MAK,#REF!,#REF!
SKLVM,SK,LVM,#REF!,#REF!
SKMUH,SK,MUH,#REF!,#REF!
SKMAL,SK,MAL,#REF!,#REF!
SKMKS,SK,MKS,#REF!,#REF!
SKMV4,SK,MV4,#REF!,#REF!
SKNKA,SK,NKA,#REF!,#REF!
SKMUV,SK,MUV,#REF!,#REF!
SKMRT,SK,MRT,#REF!,#REF!
SKMAT,SK,MAT,#REF!,#REF!
SKMJV,SK,MJV,#REF!,#REF!
SKMVA,SK,MVA,#REF!,#REF!
SKMED,SK,MED,#REF!,#REF!
SKMEZ,SK,MEZ,#REF!,#REF!
SKMES,SK,MES,#REF!,#REF!
SKMNO,SK,MNO,#REF!,#REF!
SKMVV,SK,MVV,#REF!,#REF!
SKMHC,SK,MHC,#REF!,#REF!
SKMIL,SK,MIL,#REF!,#REF!
SKMLV,SK,MLV,#REF!,#REF!
SKMPA,SK,MPA,#REF!,#REF!
SKMCK,SK,MCK,#REF!,#REF!
SKMHV,SK,MHV,#REF!,#REF!
SKMOD,SK,MOD,#REF!,#REF!
SKMDK,SK,MDK,#REF!,#REF!
SKHIL,SK,HIL,#REF!,#REF!
SKMJ7,SK,MJ7,#REF!,#REF!
SKMNB,SK,MNB,#REF!,#REF!
SKMOL,SK,MOL,#REF!,#REF!
SKMSJ,SK,MSJ,#REF!,#REF!
SKMYJ,SK,MYJ,#REF!,#REF!
SKMYV,SK,MYV,#REF!,#REF!
SKM7L,SK,M7L,#REF!,#REF!
SKNSO,SK,NSO,#REF!,#REF!
SKNAN,SK,NAN,#REF!,#REF!
SKNRD,SK,NRD,#REF!,#REF!
SKNMK,SK,NMK,#REF!,#REF!
SKNSV,SK,NSV,#REF!,#REF!
SKNEN,SK,NEN,#REF!,#REF!
SKSVA,SK,SVA,#REF!,#REF!
SKNRA,SK,NRA,#REF!,#REF!
SKNTB,SK,NTB,#REF!,#REF!
SKSZU,SK,SZU,#REF!,#REF!
SKSZV,SK,SZV,#REF!,#REF!
SKNZA,SK,NZA,#REF!,#REF!
SKNZZ,SK,NZZ,#REF!,#REF!
SKNBA,SK,NBA,#REF!,#REF!
SKNOB,SK,NOB,#REF!,#REF!
SKNOY,SK,NOY,#REF!,#REF!
SKNDD,SK,NDD,#REF!,#REF!
SKNDN,SK,NDN,#REF!,#REF!
SKSYC,SK,SYC,#REF!,#REF!
SKNVV,SK,NVV,#REF!,#REF!
SKNVE,SK,NVE,#REF!,#REF!
SKNVZ,SK,NVZ,#REF!,#REF!
SKNKY,SK,NKY,#REF!,#REF!
SKNMV,SK,NMV,#REF!,#REF!
SKNSA,SK,NSA,#REF!,#REF!
SKNOV,SK,NOV,#REF!,#REF!
SKNVA,SK,NVA,#REF!,#REF!
SKOKO,SK,OKO,#REF!,#REF!
SKORJ,SK,ORJ,#REF!,#REF!
SKP3L,SK,P3L,#REF!,#REF!
SKORP,SK,ORP,#REF!,#REF!
SKOVE,SK,OVE,#REF!,#REF!
SKS4G,SK,S4G,#REF!,#REF!
SKOLV,SK,OLV,#REF!,#REF!
SKOCD,SK,OCD,#REF!,#REF!
SKSZW,SK,SZW,#REF!,#REF!
SKOST,SK,OST,#REF!,#REF!
SKPKV,SK,PKV,#REF!,#REF!
SKPAL,SK,PAL,#REF!,#REF!
SKPAN,SK,PAN,#REF!,#REF!
SKPAP,SK,PAP,#REF!,#REF!
SKPAR,SK,PAR,#REF!,#REF!
SKPTV,SK,PTV,#REF!,#REF!
SKBRP,SK,BRP,#REF!,#REF!
SKPZK,SK,PZK,#REF!,#REF!
SKPZY,SK,PZY,#REF!,#REF!
SKSYB,SK,SYB,#REF!,#REF!
SKPLA,SK,PLA,#REF!,#REF!
SKPLE,SK,PLE,#REF!,#REF!
SKPOB,SK,POB,#REF!,#REF!
SKPHJ,SK,PHJ,#REF!,#REF!
SKPDC,SK,PDC,#REF!,#REF!
SKPOD,SK,POD,#REF!,#REF!
SKPDT,SK,PDT,#REF!,#REF!
SKPOM,SK,POM,#REF!,#REF!
SKPPH,SK,PPH,#REF!,#REF!
SKPRV,SK,PRV,#REF!,#REF!
SKPLK,SK,PLK,#REF!,#REF!
SKPLT,SK,PLT,#REF!,#REF!
SKPOP,SK,POP,#REF!,#REF!
SKTAT,SK,TAT,#REF!,#REF!
SKPOR,SK,POR,#REF!,#REF!
SKPVR,SK,PVR,#REF!,#REF!
SKPVZ,SK,PVZ,#REF!,#REF!
SKPBY,SK,PBY,#REF!,#REF!
SKPLB,SK,PLB,#REF!,#REF!
SKPRA,SK,PRA,#REF!,#REF!
SKSZX,SK,SZX,#REF!,#REF!
SKRIC,SK,RIC,#REF!,#REF!
SKPRD,SK,PRD,#REF!,#REF!
SKPOV,SK,POV,#REF!,#REF!
SKSYA,SK,SYA,#REF!,#REF!
SKPRI,SK,PRI,#REF!,#REF!
SKPVO,SK,PVO,#REF!,#REF!
SKPZA,SK,PZA,#REF!,#REF!
SK4PB,SK,4PB,#REF!,#REF!
SKPRS,SK,PRS,#REF!,#REF!
SKPCV,SK,PCV,#REF!,#REF!
SKPUU,SK,PUU,#REF!,#REF!
SKRAD,SK,RAD,#REF!,#REF!
SKRRK,SK,RRK,#REF!,#REF!
SKRKA,SK,RKA,#REF!,#REF!
SKRAL,SK,RAL,#REF!,#REF!
SKRAZ,SK,RAZ,#REF!,#REF!
SKREV,SK,REV,#REF!,#REF!
SKRST,SK,RST,#REF!,#REF!
SKRZY,SK,RZY,#REF!,#REF!
SKXXX,SK,XXX,#REF!,#REF!
SKRCE,SK,RCE,#REF!,#REF!
SKSLZ,SK,SLZ,#REF!,#REF!
SKRSA,SK,RSA,#REF!,#REF!
SKRVK,SK,RVK,#REF!,#REF!
SKRVN,SK,RVN,#REF!,#REF!
SKROZ,SK,ROZ,#REF!,#REF!
SKR4B,SK,R4B,#REF!,#REF!
SKRDN,SK,RDN,#REF!,#REF!
SKRSV,SK,RSV,#REF!,#REF!
SKRZK,SK,RZK,#REF!,#REF!
SKRYB,SK,RYB,#REF!,#REF!
SKSAB,SK,SAB,#REF!,#REF!
SKK87,SK,K87,#REF!,#REF!
SKSHA,SK,SHA,#REF!,#REF!
SKSJH,SK,SJH,#REF!,#REF!
SKSAA,SK,SAA,#REF!,#REF!
SKSLA,SK,SLA,#REF!,#REF!
SKSAL,SK,SAL,#REF!,#REF!
SKSZG,SK,SZG,#REF!,#REF!
SKSEN,SK,SEN,#REF!,#REF!
SKMLY,SK,MLY,#REF!,#REF!
SKSAK,SK,SAK,#REF!,#REF!
SKSAR,SK,SAR,#REF!,#REF!
SKSEB,SK,SEB,#REF!,#REF!
SKSVC,SK,SVC,#REF!,#REF!
SKSLP,SK,SLP,#REF!,#REF!
SKSNE,SK,SNE,#REF!,#REF!
SKSNI,SK,SNI,#REF!,#REF!
SKSEA,SK,SEA,#REF!,#REF!
SKSNC,SK,SNC,#REF!,#REF!
SKSKV,SK,SKV,#REF!,#REF!
SKSER,SK,SER,#REF!,#REF!
SKSIB,SK,SIB,#REF!,#REF!
SKSLK,SK,SLK,#REF!,#REF!
SKSOV,SK,SOV,#REF!,#REF!
SKSKA,SK,SKA,#REF!,#REF!
SKSKE,SK,SKE,#REF!,#REF!
SKSKZ,SK,SKZ,#REF!,#REF!
SKSLV,SK,SLV,#REF!,#REF!
SKS8M,SK,S8M,#REF!,#REF!
SKVEC,SK,VEC,#REF!,#REF!
